href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2202,arabic106,male,"['riyadh,saudiarabi']",Unknown,[],"28,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2203,arabic107,male,"['riyadh,saudiarabi']",Unknown,[],"28,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2204,arabic108,female,"['riyadh,saudiarabi']",Unknown,[],"30,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2205,arabic109,female,"['riyadh,saudiarabi']",Unknown,[],"19,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2216,arabic110,male,"['riyadh,saudiarabi']",Unknown,[],"27,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2217,arabic111,female,"['riyadh,saudiarabi']",Unknown,[],"20,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2218,arabic112,female,"['riyadh,saudiarabi']",Unknown,[],"19,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2219,arabic113,female,"['riyadh,saudiarabi']",Unknown,[],"20,female",1.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,arabic114,female,"['amman,jorda']",Unknown,[],"23,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2222,arabic115,female,"['damascus,syri']",Unknown,[],"41,female",19.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2243,arabic116,female,"['alras,saudiarabi']",Unknown,[],"30,female",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2253,arabic117,male,"['alras,saudiarabi']",Unknown,[],"40,male",37.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254,arabic118,male,"['riyadh,saudiarabi']",Unknown,[],"40,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,arabic119,male,"['jiddah,saudiarabi']",Unknown,[],"29,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257,arabic120,male,"['riyadh,saudiarabi']",Unknown,[],"31,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2258,arabic121,male,"['riyadh,saudiarabi']",Unknown,[],"28,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2268,arabic122,male,"['sabtalalaya,saudiarabi']",Unknown,[],"31,male",28.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2304,arabic123,male,"['riyadh,saudiarabi']",Unknown,[],"26,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2310,arabic124,male,"['geulmim,morocc']",Unknown,[],"42,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2311,arabic125,male,"['beersheba,israe']",Unknown,[],"69,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2312,arabic126,male,"['beersheba,israe']",Unknown,[],"51,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2313,arabic127,female,"['tarshiha-maalot,israe']",Unknown,[],"51,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2321,arabic128,male,"['riyadh,saudiarabi']",Unknown,[],"40,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2331,arabic129,male,"['ramallah,palestin']",Unknown,[],"48,male",11.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344,arabic130,male,"['unizah,saudiarabi']",Unknown,[],"31,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345,arabic131,male,"['riyadh,saudiarabi']",Unknown,[],"20,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2387,arabic132,female,"['cairo,egyp']",Unknown,[],"29,female",19.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2399,arabic133,female,"['abha,saudiarabi']",Unknown,[],"24,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2407,arabic134,female,"['abha,saudiarabi']",Unknown,[],"29,female",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2410,arabic135,female,"['riyadh,saudiarabi']",Unknown,[],"34,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2411,arabic136,female,"['cardiff,wales,u']",Unknown,[],"19,female",14.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2425,arabic137,male,"['al-ayn,unitedarabemirate']",Unknown,[],"20,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2426,arabic138,male,"['riyadh,saudiarabi']",Unknown,[],"25,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2427,arabic139,male,"['khartoum,suda']",Unknown,[],"28,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2433,arabic140,female,"['taif,saudiarabi']",Unknown,[],"26,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2437,arabic141,male,"['cairo,egyp']",Unknown,[],"35,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2452,arabic142,male,"['almajmaah,saudiarabi']",Unknown,[],"25,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2470,arabic143,female,"['medina,saudiarabi']",Unknown,[],"20,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2479,arabic144,male,"['laayoune,morocc']",Unknown,[],"32,male",29.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2488,arabic145,female,"['riyadh,saudiarabi']",Unknown,[],"22,female",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2508,arabic146,male,"['amman,jorda']",Unknown,[],"27,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2544,arabic147,female,"['baha,saudiarabi']",Unknown,[],"56,female",16.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2550,arabic148,female,"['taif,saudiarabi']",Unknown,[],"18,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2584,arabic149,female,"['riyadh,saudiarabi']",Unknown,[],"26,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2592,arabic150,female,"['riyadh,saudiarabi']",Unknown,[],"25,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2598,arabic151,female,"['riyadh,saudiarabi']",Unknown,[],"25,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2607,arabic152,female,"['riyadh,saudiarabi']",Unknown,[],"28,female",7.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2676,arabic153,male,"['kuwaitcity,kuwai']",Unknown,[],"20,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2693,arabic154,male,"['baha,saudiarabi']",Unknown,[],"64,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2720,arabic155,male,"['buraydah,saudiarabi']",Unknown,[],"28,male",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2730,arabic156,female,"['cairo,egyp']",Unknown,[],"18,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2734,arabic157,female,"['sanaa,yeme']",Unknown,[],"38,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2741,arabic158,male,"['jakarta,indonesi']",Unknown,[],"22,male",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2742,arabic159,male,"['medina,saudiarabi']",Unknown,[],"19,male",14.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2743,arabic160,female,"['amman,jorda']",Unknown,[],"26,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2749,arabic161,female,"['minya,egyp']",Unknown,[],"38,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2750,arabic162,male,"['buraydah,saudiarabi']",Unknown,[],"50,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2752,arabic163,female,"['bouznika,morocc']",Unknown,[],"27,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2765,arabic164,female,"['sale,morocc']",Unknown,[],"30,female",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2771,arabic165,female,"['beirut,lebano']",Unknown,[],"62,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2780,arabic166,male,"['buraydah,saudiarabi']",Unknown,[],"18,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2788,arabic167,male,"['alkharj,saudiarabi']",Unknown,[],"24,male",19.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2794,arabic168,female,"['jiddah,saudiarabi']",Unknown,[],"42,female",21.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2809,arabic169,female,"['tripoli,liby']",Unknown,[],"21,female",11.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2811,arabic170,female,"['vienna,virginia,us']",Unknown,[],"19,female",6.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2832,arabic171,male,"['medina,saudiarabi']",Unknown,[],"22,male",18.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2842,arabic172,male,"['montgomery,alabama,us']",Unknown,[],"39,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2858,arabic173,female,"['tyre,lebano']",Unknown,[],"43,female",19.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2864,arabic174,female,"['riyadh,saudiarabi']",Unknown,[],"23,female",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2868,arabic175,male,"['jiddah,saudiarabi']",Unknown,[],"30,male",20.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2873,arabic176,male,"['jiddah,saudiarabi']",Unknown,[],"19,male",6.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2889,arabic177,male,"['riyadh,saudiarabi']",Unknown,[],"26,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2899,arabic178,male,"['jiddah,saudiarabi']",Unknown,[],"57,male",18.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2900,arabic179,male,"['riyadh,saudiarabi']",Unknown,[],"26,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2901,arabic180,male,"['riyadh,saudiarabi']",Unknown,[],"18,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2902,arabic181,male,"['riyadh,saudiarabi']",Unknown,[],"19,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2903,arabic182,female,"['riyadh,saudiarabi']",Unknown,[],"32,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2904,arabic183,female,"['riyadh,saudiarabi']",Unknown,[],"27,female",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2905,arabic184,male,"['riyadh,saudiarabi']",Unknown,[],"21,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2906,arabic185,male,"['riyadh,saudiarabi']",Unknown,[],"35,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2907,arabic186,female,"['riyadh,saudiarabi']",Unknown,[],"24,female",19.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2908,arabic187,female,"['riyadh,saudiarabi']",Unknown,[],"20,female",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2909,arabic188,male,"['riyadh,saudiarabi']",Unknown,[],"20,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2910,arabic189,female,"['riyadh,saudiarabi']",Unknown,[],"18,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2911,arabic190,female,"['riyadh,saudiarabi']",Unknown,[],"25,female",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2912,arabic191,female,"['riyadh,saudiarabi']",Unknown,[],"21,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2913,arabic192,female,"['riyadh,saudiarabi']",Unknown,[],"19,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2914,arabic193,male,"['riyadh,saudiarabi']",Unknown,[],"29,male",18.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2915,arabic194,male,"['riyadh,saudiarabi']",Unknown,[],"20,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2945,arabic195,female,"['tunis,tunisi']",Unknown,[],"53,female",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2950,arabic196,male,"['cairo,egyp']",Unknown,[],"39,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2957,arabic197,male,"['khartoum,suda']",Unknown,[],"66,male",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2968,arabic198,male,"['damascus,syri']",Unknown,[],"56,male",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2974,arabic199,female,"['kenitra,morocc']",Unknown,[],"26,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2981,arabic200,female,"['jerusalem,israe']",Unknown,[],"48,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3020,arabic201,female,"['cairo,egyp']",Unknown,[],"53,female",29.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=299,russian1,male,"['nizhninovgorod,russi']",Unknown,[],"37,male",36.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=302,russian2,female,"['izmail,ukrain']",Unknown,[],"50,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=303,russian3,female,"['zaporizhzhya,ukrain']",Unknown,[],"35,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=304,russian4,female,"['moscow,russi']",Unknown,[],"68,female",38.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=305,russian5,female,"['khabarovsk,russi']",Unknown,[],"25,female",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=306,russian6,female,"['moscow,russi']",Unknown,[],"26,female",11.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=307,russian7,female,"['kiev,ukrain']",Unknown,[],"54,female",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=308,russian8,male,"['moscow,russi']",Unknown,[],"66,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=309,russian9,male,"['moscow,russi']",Unknown,[],"23,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=300,russian10,female,"['moscow,russi']",Unknown,[],"20,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=301,russian11,male,"['olamagadan,russi']",Unknown,[],"54,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=460,russian12,male,"['st.petersburg,russi']",Unknown,[],"62,male",53.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=472,russian13,male,"['moscow,russi']",Unknown,[],"26,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=609,russian14,male,"['pskov,russi']",Unknown,[],"33,male",18.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=647,russian15,female,"['ayaguz,kazakhsta']",Unknown,[],"34,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=648,russian16,male,"['minsk,belaru']",Unknown,[],"35,male",11.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=671,russian17,male,"['pskov,russi']",Unknown,[],"37,male",18.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=831,russian18,male,"['komsomolsk-on-amur,russi']",Unknown,[],"23,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=834,russian19,male,"['zhezkazgan,kazakhsta']",Unknown,[],"40,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=911,russian20,female,"['kostanai,kazakhsta']",Unknown,[],"28,female",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=954,russian21,female,"['moscow,russi']",Unknown,[],"46,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=994,russian22,male,"['riga,latvi']",Unknown,[],"30,male",11.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1057,russian23,female,"['zaporizhzhya,ukrain']",Unknown,[],"21,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1073,russian24,female,"['sochi,russi']",Unknown,[],"33,female",19.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1096,russian25,female,"['orhei,moldov']",Unknown,[],"58,female",41.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1097,russian26,female,"['chisinau,moldov']",Unknown,[],"23,female",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1191,russian27,male,"['moscow,russi']",Unknown,[],"21,male",14.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1198,russian28,female,"['minsk,belaru']",Unknown,[],"25,female",11.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1254,russian29,male,"['chisinau,moldov']",Unknown,[],"21,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1279,russian30,male,"['stavropol,russi']",Unknown,[],"18,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1311,russian31,male,"['tallinn,estoni']",Unknown,[],"21,male",4.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1314,russian32,female,"['kiev,ukrain']",Unknown,[],"31,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1317,russian33,female,"['karaganda,kazakhsta']",Unknown,[],"24,female",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1407,russian34,male,"['vladivostok,russi']",Unknown,[],"19,male",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1467,russian35,male,"['dresden,german']",Unknown,[],"27,male",16.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1518,russian36,male,"['moscow,russi']",Unknown,[],"25,male",20.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1523,russian37,male,"['st.petersburg,russi']",Unknown,[],"31,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1708,russian38,male,"['gomel,belaru']",Unknown,[],"84,male",18.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1750,russian39,female,"['brooklyn,newyork,us']",Unknown,[],"25,female",5.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1774,russian40,female,"['bishkek,kyrgyzsta']",Unknown,[],"23,female",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1844,russian41,female,"['nizhninovgorod,russi']",Unknown,[],"30,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1924,russian42,female,"['moscow,russi']",Unknown,[],"24,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1932,russian43,female,"['st.petersburg,russi']",Unknown,[],"27,female",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1947,russian44,female,"['penza,russi']",Unknown,[],"29,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2027,russian45,female,"['st.petersburg,russi']",Unknown,[],"68,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2105,russian46,female,"['perm,russi']",Unknown,[],"24,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2107,russian47,female,"['saransk,russi']",Unknown,[],"26,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2137,russian48,female,"['fergana,uzbekista']",Unknown,[],"29,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2224,russian49,female,"['novosibirsk,russi']",Unknown,[],"30,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2231,russian50,female,"['st.petersburg,russi']",Unknown,[],"57,female",42.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2273,russian51,female,"['baku,azerbaija']",Unknown,[],"49,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2369,russian52,male,"['saky,ukrain']",Unknown,[],"23,male",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2546,russian53,female,"['st.petersburg,russi']",Unknown,[],"32,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2593,russian54,female,"['novosibirsk,russi']",Unknown,[],"19,female",5.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2617,russian55,female,"['poltava,ukrain']",Unknown,[],"33,female",9.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2620,russian56,female,"['moscow,russi']",Unknown,[],"60,female",25.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2621,russian57,male,"['moscow,russi']",Unknown,[],"40,male",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2622,russian58,male,"['moscow,russi']",Unknown,[],"45,male",12.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2623,russian59,female,"['moscow,russi']",Unknown,[],"63,female",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2624,russian60,male,"['moscow,russi']",Unknown,[],"30,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2625,russian61,female,"['belgorod,russi']",Unknown,[],"24,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2626,russian62,female,"['moscow,russi']",Unknown,[],"23,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2627,russian63,male,"['moscow,russi']",Unknown,[],"45,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2628,russian64,female,"['moscow,russi']",Unknown,[],"20,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2629,russian65,male,"['kiev,ukrain']",Unknown,[],"21,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2631,russian66,female,"['kandalaksha,murmanskaya,russi']",Unknown,[],"23,female",19.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2632,russian67,male,"['kirov,kirovskaya,russi']",Unknown,[],"31,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2633,russian68,male,"['moscow,russi']",Unknown,[],"30,male",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2634,russian69,female,"['moscow,russi']",Unknown,[],"22,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2635,russian70,male,"['moscow,russi']",Unknown,[],"30,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2636,russian71,male,"['moscow,russi']",Unknown,[],"33,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2639,russian72,female,"['moscow,russi']",Unknown,[],"21,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2641,russian73,female,"['moscow,russi']",Unknown,[],"29,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2642,russian74,female,"['st.petersburg,russi']",Unknown,[],"31,female",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2644,russian75,female,"['savasleyka,russi']",Unknown,[],"20,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2659,russian76,female,"['krasnoyarsk,russi']",Unknown,[],"21,female",16.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2717,russian77,female,"['novokuznetsk,russi']",Unknown,[],"36,female",24.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2722,russian78,female,"['rostovnadonu,russi']",Unknown,[],"38,female",18.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2739,russian79,female,"['krasnodar,russi']",Unknown,[],"49,female",24.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2870,russian80,female,"['mykolayiv,ukrain']",Unknown,[],"25,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2931,russian81,male,"['kiev,ukrain']",Unknown,[],"23,male",6.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3026,russian82,female,"['riga,latvi']",Unknown,[],"47,female",20.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=45,cantonese1,female,"['hongkong,chin']",Unknown,[],"22,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=46,cantonese2,male,"['hongkong,chin']",Unknown,[],"20,male",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=47,cantonese3,male,"['hongkong,chin']",Unknown,[],"22,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=48,cantonese4,female,"['fuzhou,fujian,chin']",Unknown,[],"29,female",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=49,cantonese5,male,"['hongkong,chin']",Unknown,[],"18,male",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=462,cantonese6,male,"['hongkong,chin']",Unknown,[],"25,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=494,cantonese7,male,"['hongkong,chin']",Unknown,[],"31,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=498,cantonese8,female,"['hongkong,chin']",Unknown,[],"23,female",2.0,academic,[],0
